GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
HpaP812869	no	NA	NA	NA	NA	124	3	2.42	no	NA	Unknown
HpaP812869 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812870	no	NA	NA	NA	NA	58	1	1.72	no	NA	Unknown
HpaP812870 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812874	no	NA	NA	NA	NA	380	5	1.32	no	NA	Unknown
HpaP812874 	yes	LysM,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812875	no	NA	NA	NA	NA	394	4	1.02	no	NA	Unknown
HpaP812875 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
HpaP812882	no	NA	NA	NA	NA	486	16	3.29	yes	NA	Unknown
HpaP812882 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812884	no	NA	NA	NA	NA	210	9	4.29	yes	NA	Unknown
HpaP812884 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812886	no	NA	NA	NA	NA	173	3	1.73	no	NA	Unknown
HpaP812886 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812887	no	NA	NA	NA	NA	80	0	0	no	NA	Unknown
HpaP812887 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812889	no	NA	NA	NA	NA	187	4	2.14	no	NA	Unknown
HpaP812889 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812891	no	NA	NA	NA	NA	166	1	0.6	no	NA	Unknown
HpaP812891 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
HpaP812896	no	NA	NA	NA	NA	431	9	2.09	no	NA	Unknown
HpaP812896 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812897	no	NA	NA	NA	NA	166	3	1.81	no	NA	Unknown
HpaP812897 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812912	no	NA	NA	NA	NA	174	4	2.3	no	NA	Unknown
HpaP812912 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812914	no	NA	NA	NA	NA	660	7	1.06	no	NA	Unknown
HpaP812914 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812917	no	NA	NA	NA	NA	139	1	0.72	no	NA	Unknown
HpaP812917 	yes	[LI]xAR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812918	no	NA	NA	NA	NA	139	1	0.72	no	NA	Unknown
HpaP812918 	yes	[LI]xAR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812919	no	NA	NA	NA	NA	395	2	0.51	no	NA	Unknown
HpaP812919 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812924	no	NA	NA	NA	NA	420	6	1.43	no	NA	Unknown
HpaP812924 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812925	no	NA	NA	NA	NA	75	0	0	no	NA	Unknown
HpaP812925 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812931	no	NA	NA	NA	NA	765	9	1.18	no	NA	Unknown
HpaP812931 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812937	no	NA	NA	NA	NA	67	4	5.97	yes	NA	Unknown
HpaP812937 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812941	no	NA	NA	NA	NA	607	12	1.98	no	NA	Unknown
HpaP812941 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812944	no	NA	NA	NA	NA	430	4	0.93	no	NA	Unknown
HpaP812944 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812948	no	NA	NA	NA	NA	69	0	0	no	NA	Unknown
HpaP812948 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812949	no	NA	NA	NA	NA	66	0	0	no	NA	Unknown
HpaP812949 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812950	no	NA	NA	NA	NA	165	2	1.21	no	NA	Unknown
HpaP812950 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812951	no	NA	NA	NA	NA	165	2	1.21	no	NA	Unknown
HpaP812951 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812954	no	NA	NA	NA	NA	86	1	1.16	no	NA	Unknown
HpaP812954 	yes	EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812956	no	NA	NA	NA	NA	959	6	0.63	no	NA	Unknown
HpaP812956 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812957	no	NA	NA	NA	NA	168	5	2.98	no	NA	Unknown
HpaP812957 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812959	no	NA	NA	NA	NA	987	14	1.42	no	NA	Unknown
HpaP812959 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812971	no	NA	NA	NA	NA	443	5	1.13	no	NA	Unknown
HpaP812971 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812974	no	NA	NA	NA	NA	460	4	0.87	no	NA	Unknown
HpaP812974 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812975	no	NA	NA	NA	NA	57	3	5.26	yes	NA	Unknown
HpaP812975 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812976	no	NA	NA	NA	NA	143	3	2.1	no	NA	Unknown
HpaP812976 	yes	RXLR,Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812979	no	NA	NA	NA	NA	100	1	1	no	NA	Unknown
HpaP812979 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812982	no	NA	NA	NA	NA	228	0	0	no	NA	Unknown
HpaP812982 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812983	no	NA	NA	NA	NA	66	3	4.55	yes	NA	Unknown
HpaP812983 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812984	no	NA	NA	NA	NA	56	3	5.36	yes	NA	Unknown
HpaP812984 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812987	no	NA	NA	NA	NA	859	15	1.75	no	NA	Unknown
HpaP812987 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812988	no	NA	NA	NA	NA	153	4	2.61	no	NA	Unknown
HpaP812988 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812989	no	NA	NA	NA	NA	357	9	2.52	no	NA	Unknown
HpaP812989 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812990	no	NA	NA	NA	NA	236	10	4.24	yes	NA	Unknown
HpaP812990 	yes	CHxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812994	no	NA	NA	NA	NA	65	1	1.54	no	NA	Unknown
HpaP812994 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812996	no	NA	NA	NA	NA	614	11	1.79	no	NA	Unknown
HpaP812996 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP812998	no	NA	HaRxLL108	49.12	7.12e-07	98	0	0	no	NA	PHI-only
HpaP812998 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813007	no	NA	NA	NA	NA	153	6	3.92	yes	NA	Unknown
HpaP813007 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813011	no	NA	NA	NA	NA	434	13	3	no	NA	Unknown
HpaP813011 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813012	no	NA	NA	NA	NA	200	6	3	no	NA	Unknown
HpaP813012 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813014	no	NA	NA	NA	NA	379	9	2.37	no	NA	Unknown
HpaP813014 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813015	no	NA	NA	NA	NA	108	1	0.93	no	NA	Unknown
HpaP813015 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813017	no	NA	NA	NA	NA	335	7	2.09	no	NA	Unknown
HpaP813017 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813021	no	NA	NA	NA	NA	291	9	3.09	yes	NA	Unknown
HpaP813021 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813026	no	NA	NA	NA	NA	179	5	2.79	no	NA	Unknown
HpaP813026 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
HpaP813029	no	NA	NA	NA	NA	271	7	2.58	no	NA	Unknown
HpaP813029 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813032	no	NA	NA	NA	NA	70	2	2.86	no	NA	Unknown
HpaP813032 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813034	no	NA	NA	NA	NA	98	6	6.12	yes	NA	Unknown
HpaP813034 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813037	no	NA	NA	NA	NA	396	8	2.02	no	NA	Unknown
HpaP813037 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813038	no	NA	NA	NA	NA	458	11	2.4	no	NA	Unknown
HpaP813038 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813040	no	NA	NA	NA	NA	258	2	0.78	no	NA	Unknown
HpaP813040 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813041	no	NA	NA	NA	NA	162	4	2.47	no	NA	Unknown
HpaP813041 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813043	no	NA	NA	NA	NA	148	3	2.03	no	NA	Unknown
HpaP813043 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813044	no	NA	NA	NA	NA	148	3	2.03	no	NA	Unknown
HpaP813044 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813046	no	NA	NA	NA	NA	168	1	0.6	no	NA	Unknown
HpaP813046 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813048	no	NA	NA	NA	NA	177	4	2.26	no	NA	Unknown
HpaP813048 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813049	no	NA	NA	NA	NA	173	4	2.31	no	NA	Unknown
HpaP813049 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813055	no	NA	NA	NA	NA	167	2	1.2	no	NA	Unknown
HpaP813055 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813057	no	NA	NA	NA	NA	56	3	5.36	yes	NA	Unknown
HpaP813057 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813058	no	NA	NA	NA	NA	56	3	5.36	yes	NA	Unknown
HpaP813058 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813063	no	NA	NA	NA	NA	55	2	3.64	yes	NA	Unknown
HpaP813063 	yes	YFWxC,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813067	no	NA	NA	NA	NA	193	1	0.52	no	NA	Unknown
HpaP813067 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813069	no	NA	NA	NA	NA	220	6	2.73	no	NA	Unknown
HpaP813069 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813070	no	NA	NA	NA	NA	932	5	0.54	no	NA	Unknown
HpaP813070 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813076	no	NA	NA	NA	NA	86	0	0	no	NA	Unknown
HpaP813076 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813079	no	NA	NA	NA	NA	1057	25	2.37	no	NA	Unknown
HpaP813079 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813097	no	NA	NA	NA	NA	512	40	7.81	yes	NA	Unknown
HpaP813097 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813102	no	NA	NA	NA	NA	101	4	3.96	yes	NA	Unknown
HpaP813102 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813103	no	NA	NA	NA	NA	109	5	4.59	yes	NA	Unknown
HpaP813103 	yes	CHxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813107	no	NA	NA	NA	NA	62	3	4.84	yes	NA	Unknown
HpaP813107 	yes	Crinkler,YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813108	no	NA	NA	NA	NA	62	3	4.84	yes	NA	Unknown
HpaP813108 	yes	Crinkler,YFWxC,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813110	no	NA	NA	NA	NA	186	9	4.84	yes	NA	Unknown
HpaP813110 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813111	no	NA	W2MG57|PHI7911|Ppxyn1,Q8NJ73|PHI2043|Xyl-6,O59937|PHI569|Xyl3,CfEcp5	50.96,28.91,28.57,24.64	2.61e-75,2.46e-21,2.2e-14,3.43e-11	210	3	1.43	no	NA	PHI-only
HpaP813111 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	TPR	Motif-only
HpaP813113	no	NA	NA	NA	NA	133	4	3.01	yes	NA	Unknown
HpaP813113 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813118	no	NA	NA	NA	NA	562	9	1.6	no	NA	Unknown
HpaP813118 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813119	no	NA	NA	NA	NA	88	6	6.82	yes	NA	Unknown
HpaP813119 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813124	no	NA	NA	NA	NA	62	3	4.84	yes	NA	Unknown
HpaP813124 	yes	NA	NA	NA	NA	NA	NA	NA	NA	BRCT	Domain-only
HpaP813137	no	NA	NA	NA	NA	62	3	4.84	yes	NA	Unknown
HpaP813137 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813143	no	NA	NA	NA	NA	112	2	1.79	no	NA	Unknown
HpaP813143 	yes	YFWxC,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813144	no	NA	NA	NA	NA	316	12	3.8	yes	NA	Unknown
HpaP813144 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813148	no	NA	NA	NA	NA	325	1	0.31	no	NA	Unknown
HpaP813148 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813155	no	NA	NA	NA	NA	79	2	2.53	no	NA	Unknown
HpaP813155 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813157	no	NA	NA	NA	NA	61	7	11.48	yes	NA	Unknown
HpaP813157 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813158	no	NA	NA	NA	NA	670	2	0.3	no	NA	Unknown
HpaP813158 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813161	no	NA	NA	NA	NA	178	0	0	no	NA	Unknown
HpaP813161 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813162	no	NA	NA	NA	NA	178	0	0	no	NA	Unknown
HpaP813162 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813165	no	NA	NA	NA	NA	463	8	1.73	no	NA	Unknown
HpaP813165 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813168	no	NA	NA	NA	NA	71	8	11.27	yes	NA	Unknown
HpaP813168 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813172	no	NA	NA	NA	NA	89	4	4.49	yes	NA	Unknown
HpaP813172 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813173	no	NA	NA	NA	NA	92	1	1.09	no	NA	Unknown
HpaP813173 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813176	no	NA	NA	NA	NA	156	0	0	no	NA	Unknown
HpaP813176 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813180	no	NA	NA	NA	NA	70	3	4.29	yes	NA	Unknown
HpaP813180 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813181	no	NA	NA	NA	NA	123	5	4.07	yes	NA	Unknown
HpaP813181 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813185	no	NA	NA	NA	NA	156	1	0.64	no	NA	Unknown
HpaP813185 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813186	no	NA	NA	NA	NA	94	2	2.13	no	NA	Unknown
HpaP813186 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813191	no	NA	NA	NA	NA	458	8	1.75	no	NA	Unknown
HpaP813191 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813196	no	NA	NA	NA	NA	138	1	0.72	no	NA	Unknown
HpaP813196 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
HpaP813197	no	NA	NA	NA	NA	86	3	3.49	yes	NA	Unknown
HpaP813197 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813199	no	NA	NA	NA	NA	108	4	3.7	yes	NA	Unknown
HpaP813199 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813200	no	NA	NA	NA	NA	72	0	0	no	NA	Unknown
HpaP813200 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813209	no	NA	NA	NA	NA	57	5	8.77	yes	NA	Unknown
HpaP813209 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813218	no	NA	NA	NA	NA	66	2	3.03	yes	NA	Unknown
HpaP813218 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813224	no	NA	NA	NA	NA	180	1	0.56	no	NA	Unknown
HpaP813224 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813226	no	NA	NA	NA	NA	415	6	1.45	no	NA	Unknown
HpaP813226 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813233	no	NA	NA	NA	NA	472	8	1.69	no	NA	Unknown
HpaP813233 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813234	no	NA	NA	NA	NA	304	11	3.62	yes	NA	Unknown
HpaP813234 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813235	no	NA	NA	NA	NA	55	0	0	no	NA	Unknown
HpaP813235 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813243	no	NA	NA	NA	NA	67	4	5.97	yes	NA	Unknown
HpaP813243 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813250	no	NA	NA	NA	NA	243	3	1.23	no	NA	Unknown
HpaP813250 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813253	no	NA	NA	NA	NA	336	3	0.89	no	NA	Unknown
HpaP813253 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813260	no	NA	NA	NA	NA	69	3	4.35	yes	NA	Unknown
HpaP813260 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813261	no	NA	HaRxL22,PsAvh163,PsPSR2	31.41,27.27,22.68	6.88e-26,2.28e-22,5.1e-20	NA	NA	NA	NA	NA	PHI-only
HpaP813263	no	NA	NA	NA	NA	61	5	8.2	yes	NA	Unknown
HpaP813263 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813265	no	NA	NA	NA	NA	923	9	0.98	no	NA	Unknown
HpaP813265 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813267	no	NA	NA	NA	NA	705	8	1.13	no	NA	Unknown
HpaP813267 	yes	RXLR,LysM,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813271	no	NA	NA	NA	NA	200	2	1	no	NA	Unknown
HpaP813271 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813276	no	NA	NA	NA	NA	653	8	1.23	no	NA	Unknown
HpaP813276 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813282	no	NA	NA	NA	NA	299	5	1.67	no	NA	Unknown
HpaP813282 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813283	no	NA	NA	NA	NA	528	19	3.6	yes	NA	Unknown
HpaP813283 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813289	no	NA	NA	NA	NA	159	4	2.52	no	NA	Unknown
HpaP813289 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813291	no	NA	NA	NA	NA	655	10	1.53	no	NA	Unknown
HpaP813291 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813297	no	NA	NA	NA	NA	310	8	2.58	no	NA	Unknown
HpaP813297 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813298	no	NA	NA	NA	NA	91	1	1.1	no	NA	Unknown
HpaP813298 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813299	no	NA	NA	NA	NA	295	1	0.34	no	NA	Unknown
HpaP813299 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813302	no	NA	NA	NA	NA	76	4	5.26	yes	NA	Unknown
HpaP813302 	yes	Crinkler,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813304	no	NA	NA	NA	NA	609	5	0.82	no	NA	Unknown
HpaP813304 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813307	no	NA	NA	NA	NA	201	4	1.99	no	NA	Unknown
HpaP813307 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813314	no	NA	NA	NA	NA	284	5	1.76	no	NA	Unknown
HpaP813314 	yes	RXLR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813319	no	NA	NA	NA	NA	199	3	1.51	no	NA	Unknown
HpaP813319 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813329	no	NA	NA	NA	NA	162	5	3.09	yes	NA	Unknown
HpaP813329 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813339	no	NA	NA	NA	NA	87	4	4.6	yes	NA	Unknown
HpaP813339 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813344	no	NA	NA	NA	NA	317	7	2.21	no	NA	Unknown
HpaP813344 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813355	no	NA	SSPbP94	31.58	8.49e-20	NA	NA	NA	NA	NA	PHI-only
HpaP813358	no	NA	NA	NA	NA	129	1	0.78	no	NA	Unknown
HpaP813358 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813362	no	NA	NA	NA	NA	127	0	0	no	NA	Unknown
HpaP813362 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813365	no	NA	NA	NA	NA	157	4	2.55	no	NA	Unknown
HpaP813365 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813367	no	NA	NA	NA	NA	107	8	7.48	yes	NA	Unknown
HpaP813367 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813368	no	NA	NA	NA	NA	590	21	3.56	yes	NA	Unknown
HpaP813368 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813371	no	NA	NA	NA	NA	456	7	1.54	no	NA	Unknown
HpaP813371 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813372	no	NA	NA	NA	NA	97	4	4.12	yes	NA	Unknown
HpaP813372 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813373	no	NA	NA	NA	NA	576	5	0.87	no	NA	Unknown
HpaP813373 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813375	no	NA	NA	NA	NA	58	2	3.45	yes	NA	Unknown
HpaP813375 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813378	no	NA	NA	NA	NA	138	4	2.9	no	NA	Unknown
HpaP813378 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813379	no	NA	NA	NA	NA	1861	43	2.31	no	NA	Unknown
HpaP813379 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
HpaP813381	no	NA	NA	NA	NA	426	7	1.64	no	NA	Unknown
HpaP813381 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813392	no	NA	NA	NA	NA	225	5	2.22	no	NA	Unknown
HpaP813392 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813393	no	NA	NA	NA	NA	89	1	1.12	no	NA	Unknown
HpaP813393 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813395	no	NA	NA	NA	NA	485	12	2.47	no	NA	Unknown
HpaP813395 	yes	YFWxC,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813399	no	NA	NA	NA	NA	61	2	3.28	yes	NA	Unknown
HpaP813399 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813402	no	NA	NA	NA	NA	308	5	1.62	no	NA	Unknown
HpaP813402 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
HpaP813403	no	NA	NA	NA	NA	342	6	1.75	no	NA	Unknown
HpaP813403 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
