GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
PHYSODRAFT_495461	no	NA	NA	NA	NA	63	2	3.17	yes	NA	Unknown
PHYSODRAFT_495461 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	HAT	Motif-only
PHYSODRAFT_495472	no	NA	NA	NA	NA	356	5	1.4	no	NA	Unknown
PHYSODRAFT_495472 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	TPR	Motif-only
PHYSODRAFT_495473	no	NA	NA	NA	NA	184	5	2.72	no	NA	Unknown
PHYSODRAFT_495473 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495476	no	NA	NA	NA	NA	118	0	0	no	NA	Unknown
PHYSODRAFT_495476 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495494	no	NA	NA	NA	NA	1059	20	1.89	no	NA	Unknown
PHYSODRAFT_495494 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495496	no	NA	NA	NA	NA	305	4	1.31	no	NA	Unknown
PHYSODRAFT_495496 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495507	no	NA	NA	NA	NA	876	12	1.37	no	NA	Unknown
PHYSODRAFT_495507 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495516	no	NA	NA	NA	NA	357	5	1.4	no	NA	Unknown
PHYSODRAFT_495516 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495523	no	NA	NA	NA	NA	61	3	4.92	yes	NA	Unknown
PHYSODRAFT_495523 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	HAT	Motif-only
PHYSODRAFT_495558	no	NA	NA	NA	NA	513	7	1.36	no	NA	Unknown
PHYSODRAFT_495558 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495569	no	NA	NA	NA	NA	326	3	0.92	no	NA	Unknown
PHYSODRAFT_495569 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495584	no	NA	NA	NA	NA	49	0	0	no	NA	Unknown
PHYSODRAFT_495584 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495596	no	NA	Avr1k,PsPSR2,BLR20,HaRxL24	35.12,28.85,33.71,27.84	2.64e-12,3.24e-10,2.35e-08,1.31e-07	148	0	0	no	NA	PHI-only
PHYSODRAFT_495596 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495602	no	NA	NA	NA	NA	247	4	1.62	no	NA	Unknown
PHYSODRAFT_495602 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495607	no	NA	NA	NA	NA	267	7	2.62	no	NA	Unknown
PHYSODRAFT_495607 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495612	no	NA	NA	NA	NA	515	14	2.72	no	NA	Unknown
PHYSODRAFT_495612 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495614	no	NA	NA	NA	NA	274	3	1.09	no	NA	Unknown
PHYSODRAFT_495614 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495616	no	NA	NA	NA	NA	114	5	4.39	yes	NA	Unknown
PHYSODRAFT_495616 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495620	no	NA	NA	NA	NA	362	4	1.1	no	NA	Unknown
PHYSODRAFT_495620 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495632	no	NA	NA	NA	NA	138	2	1.45	no	NA	Unknown
PHYSODRAFT_495632 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495642	no	NA	NA	NA	NA	73	3	4.11	yes	NA	Unknown
PHYSODRAFT_495642 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495645	no	NA	NA	NA	NA	82	0	0	no	NA	Unknown
PHYSODRAFT_495645 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495687	no	NA	NA	NA	NA	462	5	1.08	no	NA	Unknown
PHYSODRAFT_495687 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495691	no	NA	NA	NA	NA	844	30	3.55	yes	NA	Unknown
PHYSODRAFT_495691 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495710	no	NA	NA	NA	NA	200	4	2	no	NA	Unknown
PHYSODRAFT_495710 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495726	no	NA	NA	NA	NA	245	6	2.45	no	NA	Unknown
PHYSODRAFT_495726 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495744	no	NA	NA	NA	NA	116	2	1.72	no	NA	Unknown
PHYSODRAFT_495744 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495772	no	NA	NA	NA	NA	102	6	5.88	yes	NA	Unknown
PHYSODRAFT_495772 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495781	no	NA	NA	NA	NA	68	1	1.47	no	NA	Unknown
PHYSODRAFT_495781 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495811	no	NA	NA	NA	NA	1033	4	0.39	no	NA	Unknown
PHYSODRAFT_495811 	yes	[LI]xAR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495820	no	NA	NA	NA	NA	636	13	2.04	no	NA	Unknown
PHYSODRAFT_495820 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495831	no	NA	NA	NA	NA	699	21	3	no	NA	Unknown
PHYSODRAFT_495831 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495853	no	NA	NA	NA	NA	104	6	5.77	yes	NA	Unknown
PHYSODRAFT_495853 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495893	no	NA	NA	NA	NA	401	17	4.24	yes	NA	Unknown
PHYSODRAFT_495893 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495899	no	NA	NA	NA	NA	412	10	2.43	no	NA	Unknown
PHYSODRAFT_495899 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495922	no	NA	NA	NA	NA	157	5	3.18	yes	NA	Unknown
PHYSODRAFT_495922 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495928	no	NA	NA	NA	NA	603	17	2.82	no	NA	Unknown
PHYSODRAFT_495928 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_495993	no	NA	NA	NA	NA	527	10	1.9	no	NA	Unknown
PHYSODRAFT_495993 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496026	no	NA	NA	NA	NA	326	1	0.31	no	NA	Unknown
PHYSODRAFT_496026 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496040	no	NA	NA	NA	NA	416	6	1.44	no	NA	Unknown
PHYSODRAFT_496040 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496061	no	NA	NA	NA	NA	363	9	2.48	no	NA	Unknown
PHYSODRAFT_496061 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496064	no	NA	L7NCR0|PHI8061|Pc129892,Q0E7H7|PHI2342|Benep2,NEP1,FocSix8,MoSPD9	46.37,36.4,31.03,32.32,28.98	8.21e-66,3.88e-37,5.19e-33,1.78e-30,7.24e-27	NA	NA	NA	NA	NA	PHI-only
PHYSODRAFT_496069	no	NA	NA	NA	NA	460	4	0.87	no	NA	Unknown
PHYSODRAFT_496069 	yes	RXLR,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496113	no	NA	NA	NA	NA	315	3	0.95	no	NA	Unknown
PHYSODRAFT_496113 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496145	no	NA	NA	NA	NA	68	1	1.47	no	NA	Unknown
PHYSODRAFT_496145 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496239	no	NA	NA	NA	NA	237	3	1.27	no	NA	Unknown
PHYSODRAFT_496239 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_496249	no	NA	NA	NA	NA	833	13	1.56	no	NA	Unknown
PHYSODRAFT_496249 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496271	no	NA	NA	NA	NA	159	1	0.63	no	NA	Unknown
PHYSODRAFT_496271 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496313	no	NA	NA	NA	NA	413	2	0.48	no	NA	Unknown
PHYSODRAFT_496313 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496330	no	NA	NA	NA	NA	423	6	1.42	no	NA	Unknown
PHYSODRAFT_496330 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496342	no	NA	NA	NA	NA	146	3	2.05	no	NA	Unknown
PHYSODRAFT_496342 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496359	no	NA	NA	NA	NA	330	4	1.21	no	NA	Unknown
PHYSODRAFT_496359 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496363	no	NA	NA	NA	NA	252	7	2.78	no	NA	Unknown
PHYSODRAFT_496363 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496377	no	NA	NA	NA	NA	155	1	0.65	no	NA	Unknown
PHYSODRAFT_496377 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496384	no	NA	NA	NA	NA	414	18	4.35	yes	NA	Unknown
PHYSODRAFT_496384 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496396	no	NA	NA	NA	NA	405	10	2.47	no	NA	Unknown
PHYSODRAFT_496396 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496425	no	NA	NA	NA	NA	172	8	4.65	yes	NA	Unknown
PHYSODRAFT_496425 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496434	no	NA	NA	NA	NA	160	5	3.12	yes	NA	Unknown
PHYSODRAFT_496434 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496477	no	NA	NA	NA	NA	847	10	1.18	no	NA	Unknown
PHYSODRAFT_496477 	yes	[LI]xAR,PDI,[LI]xAR[SE][DSE]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496479	no	NA	NA	NA	NA	57	1	1.75	no	NA	Unknown
PHYSODRAFT_496479 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496548	no	NA	NA	NA	NA	546	13	2.38	no	NA	Unknown
PHYSODRAFT_496548 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496551	no	NA	NA	NA	NA	718	16	2.23	no	NA	Unknown
PHYSODRAFT_496551 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496599	no	NA	NA	NA	NA	348	7	2.01	no	NA	Unknown
PHYSODRAFT_496599 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496632	no	NA	NA	NA	NA	170	8	4.71	yes	NA	Unknown
PHYSODRAFT_496632 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496640	no	NA	NA	NA	NA	170	9	5.29	yes	NA	Unknown
PHYSODRAFT_496640 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496643	no	NA	NA	NA	NA	185	3	1.62	no	NA	Unknown
PHYSODRAFT_496643 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PHYSODRAFT_496665	no	NA	NA	NA	NA	134	3	2.24	no	NA	Unknown
PHYSODRAFT_496665 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496669	no	NA	NA	NA	NA	338	11	3.25	yes	NA	Unknown
PHYSODRAFT_496669 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496693	no	NA	NA	NA	NA	248	3	1.21	no	NA	Unknown
PHYSODRAFT_496693 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496727	no	NA	NA	NA	NA	283	4	1.41	no	NA	Unknown
PHYSODRAFT_496727 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496749	no	NA	NA	NA	NA	447	11	2.46	no	NA	Unknown
PHYSODRAFT_496749 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496752	no	NA	NA	NA	NA	134	4	2.99	no	NA	Unknown
PHYSODRAFT_496752 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496772	no	NA	NA	NA	NA	837	14	1.67	no	NA	Unknown
PHYSODRAFT_496772 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496819	no	NA	NA	NA	NA	92	6	6.52	yes	NA	Unknown
PHYSODRAFT_496819 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496825	no	NA	NA	NA	NA	139	3	2.16	no	NA	Unknown
PHYSODRAFT_496825 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496849	no	NA	NA	NA	NA	397	3	0.76	no	NA	Unknown
PHYSODRAFT_496849 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496897	no	NA	NA	NA	NA	96	1	1.04	no	NA	Unknown
PHYSODRAFT_496897 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496906	no	NA	NA	NA	NA	334	9	2.69	no	NA	Unknown
PHYSODRAFT_496906 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496909	no	NA	NA	NA	NA	223	6	2.69	no	NA	Unknown
PHYSODRAFT_496909 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496913	no	NA	NA	NA	NA	79	0	0	no	NA	Unknown
PHYSODRAFT_496913 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496923	no	NA	NA	NA	NA	73	0	0	no	NA	Unknown
PHYSODRAFT_496923 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496925	no	NA	NA	NA	NA	251	6	2.39	no	NA	Unknown
PHYSODRAFT_496925 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496969	no	NA	NA	NA	NA	812	17	2.09	no	NA	Unknown
PHYSODRAFT_496969 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_496985	no	NA	NA	NA	NA	424	1	0.24	no	NA	Unknown
PHYSODRAFT_496985 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497016	no	NA	NA	NA	NA	337	3	0.89	no	NA	Unknown
PHYSODRAFT_497016 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497056	no	NA	NA	NA	NA	61	5	8.2	yes	NA	Unknown
PHYSODRAFT_497056 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	Zinc_finger_CCHCtype	Motif-only
PHYSODRAFT_497112	no	NA	NA	NA	NA	456	9	1.97	no	NA	Unknown
PHYSODRAFT_497112 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497120	no	NA	NA	NA	NA	95	5	5.26	yes	NA	Unknown
PHYSODRAFT_497120 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497133	no	NA	NA	NA	NA	184	8	4.35	yes	NA	Unknown
PHYSODRAFT_497133 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497151	no	NA	NA	NA	NA	230	9	3.91	yes	NA	Unknown
PHYSODRAFT_497151 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497198	no	NA	NA	NA	NA	278	4	1.44	no	NA	Unknown
PHYSODRAFT_497198 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497206	no	NA	NA	NA	NA	97	0	0	no	NA	Unknown
PHYSODRAFT_497206 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497208	no	NA	NA	NA	NA	444	6	1.35	no	NA	Unknown
PHYSODRAFT_497208 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497253	no	NA	NA	NA	NA	150	2	1.33	no	NA	Unknown
PHYSODRAFT_497253 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497264	no	NA	NA	NA	NA	131	0	0	no	NA	Unknown
PHYSODRAFT_497264 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497292	no	NA	NA	NA	NA	454	5	1.1	no	NA	Unknown
PHYSODRAFT_497292 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497338	no	NA	NA	NA	NA	342	12	3.51	yes	NA	Unknown
PHYSODRAFT_497338 	yes	Crinkler,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497344	no	NA	NA	NA	NA	228	2	0.88	no	NA	Unknown
PHYSODRAFT_497344 	yes	RXLR,EAR_1,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497381	no	NA	NA	NA	NA	64	0	0	no	NA	Unknown
PHYSODRAFT_497381 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497386	no	NA	NA	NA	NA	911	17	1.87	no	NA	Unknown
PHYSODRAFT_497386 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497418	no	NA	NA	NA	NA	63	2	3.17	yes	NA	Unknown
PHYSODRAFT_497418 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	HAT	Motif-only
PHYSODRAFT_497432	no	NA	NA	NA	NA	903	12	1.33	no	NA	Unknown
PHYSODRAFT_497432 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497435	no	NA	NA	NA	NA	554	4	0.72	no	NA	Unknown
PHYSODRAFT_497435 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497461	no	NA	NA	NA	NA	378	8	2.12	no	NA	Unknown
PHYSODRAFT_497461 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497485	no	NA	NA	NA	NA	125	3	2.4	no	NA	Unknown
PHYSODRAFT_497485 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497520	no	NA	NA	NA	NA	593	12	2.02	no	NA	Unknown
PHYSODRAFT_497520 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497564	no	NA	NA	NA	NA	522	0	0	no	NA	Unknown
PHYSODRAFT_497564 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497575	no	NA	NA	NA	NA	68	1	1.47	no	NA	Unknown
PHYSODRAFT_497575 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497579	no	NA	NA	NA	NA	253	1	0.4	no	NA	Unknown
PHYSODRAFT_497579 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497596	no	NA	NA	NA	NA	187	5	2.67	no	NA	Unknown
PHYSODRAFT_497596 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497615	no	NA	NA	NA	NA	292	7	2.4	no	NA	Unknown
PHYSODRAFT_497615 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_497640	no	NA	NA	NA	NA	487	3	0.62	no	NA	Unknown
PHYSODRAFT_497640 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PHYSODRAFT_497655	no	NA	BLR20,PsPSR2,BLN08_2	28.16,22.49,24.2	3.09e-16,7.21e-11,5.5e-10	NA	NA	NA	NA	NA	PHI-only
PHYSODRAFT_497671	no	NA	NA	NA	NA	261	2	0.77	no	NA	Unknown
PHYSODRAFT_497671 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497674	no	NA	NA	NA	NA	429	7	1.63	no	NA	Unknown
PHYSODRAFT_497674 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497675	no	NA	NA	NA	NA	260	5	1.92	no	NA	Unknown
PHYSODRAFT_497675 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497688	no	NA	NA	NA	NA	1113	19	1.71	no	NA	Unknown
PHYSODRAFT_497688 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497725	no	NA	NA	NA	NA	264	15	5.68	yes	NA	Unknown
PHYSODRAFT_497725 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497769	no	NA	NA	NA	NA	213	2	0.94	no	NA	Unknown
PHYSODRAFT_497769 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497846	no	NA	NA	NA	NA	675	8	1.19	no	NA	Unknown
PHYSODRAFT_497846 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497851	no	NA	NA	NA	NA	239	2	0.84	no	NA	Unknown
PHYSODRAFT_497851 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497872	no	NA	NA	NA	NA	238	2	0.84	no	NA	Unknown
PHYSODRAFT_497872 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497885	no	NA	NA	NA	NA	243	3	1.23	no	NA	Unknown
PHYSODRAFT_497885 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497898	no	NA	NA	NA	NA	674	9	1.34	no	NA	Unknown
PHYSODRAFT_497898 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497918	no	NA	NA	NA	NA	1208	19	1.57	no	NA	Unknown
PHYSODRAFT_497918 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497923	no	NA	NA	NA	NA	174	3	1.72	no	NA	Unknown
PHYSODRAFT_497923 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497925	no	NA	NA	NA	NA	568	10	1.76	no	NA	Unknown
PHYSODRAFT_497925 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497929	no	NA	NA	NA	NA	589	6	1.02	no	NA	Unknown
PHYSODRAFT_497929 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497933	no	NA	PsPSR2,PsAvh163,HaRxL24,BSW13,HaRxL96	33.51,29.34,31.25,27.69,29.2	6.49e-32,9.26e-15,1.91e-12,2.11e-08,1.02e-07	190	0	0	no	NA	PHI-only
PHYSODRAFT_497933 	yes	NA	NA	NA	NA	NA	NA	NA	NA	HAT	Domain-only
PHYSODRAFT_497952	no	NA	NA	NA	NA	75	2	2.67	no	NA	Unknown
PHYSODRAFT_497952 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497958	no	NA	NA	NA	NA	209	4	1.91	no	NA	Unknown
PHYSODRAFT_497958 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497974	no	NA	NA	NA	NA	114	4	3.51	yes	NA	Unknown
PHYSODRAFT_497974 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497977	no	NA	NA	NA	NA	228	7	3.07	yes	NA	Unknown
PHYSODRAFT_497977 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497982	no	NA	Q6PQG3|PHI4252|Epi10	40.91	1.12e-09	53	5	9.43	yes	NA	PHI-only
PHYSODRAFT_497982 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_497999	no	NA	NA	NA	NA	128	8	6.25	yes	NA	Unknown
PHYSODRAFT_497999 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_498002	no	NA	NA	NA	NA	123	6	4.88	yes	NA	Unknown
PHYSODRAFT_498002 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_498031	no	NA	NA	NA	NA	80	6	7.5	yes	NA	Unknown
PHYSODRAFT_498031 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_498049	no	NA	NA	NA	NA	289	7	2.42	no	NA	Unknown
PHYSODRAFT_498049 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PHYSODRAFT_498081	no	NA	EPIC1	33.67	6.3e-12	NA	NA	NA	NA	NA	PHI-only
PHYSODRAFT_498090	no	NA	NA	NA	NA	126	5	3.97	yes	NA	Unknown
PHYSODRAFT_498090 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
