GeneID	IsEffector	Motifs	Hit	PercID	Evalue	Length	C_count	CysPercent	Cys_rich	Domains	EffectorCategory
PITG_18179 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18183	no	NA	NA	NA	NA	194	5	2.58	no	NA	Unknown
PITG_18183 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18184	no	NA	NA	NA	NA	894	9	1.01	no	NA	Unknown
PITG_18184 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18185	no	NA	NA	NA	NA	549	6	1.09	no	NA	Unknown
PITG_18185 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18191	no	NA	NA	NA	NA	180	10	5.56	yes	NA	Unknown
PITG_18191 	yes	YFWxC,YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18193	no	NA	NA	NA	NA	175	6	3.43	yes	NA	Unknown
PITG_18193 	yes	RXLR,ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18197	no	NA	NA	NA	NA	226	3	1.33	no	NA	Unknown
PITG_18197 	yes	YFWxC,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18200	no	NA	NA	NA	NA	1072	8	0.75	no	NA	Unknown
PITG_18200 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18202	no	NA	NA	NA	NA	963	9	0.93	no	NA	Unknown
PITG_18202 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18203	no	NA	NA	NA	NA	1072	8	0.75	no	NA	Unknown
PITG_18203 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18204	no	NA	NA	NA	NA	893	8	0.9	no	NA	Unknown
PITG_18204 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18209	no	NA	NA	NA	NA	459	5	1.09	no	NA	Unknown
PITG_18209 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18215	no	NA	NA	NA	NA	148	0	0	no	NA	Unknown
PITG_18215 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18216	no	NA	NA	NA	NA	214	5	2.34	no	NA	Unknown
PITG_18216 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18221	no	NA	NA	NA	NA	105	1	0.95	no	NA	Unknown
PITG_18221 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18225	no	NA	NA	NA	NA	202	7	3.47	yes	NA	Unknown
PITG_18225 	yes	LysM,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18229	no	NA	NA	NA	NA	324	7	2.16	no	NA	Unknown
PITG_18229 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18230	no	NA	NA	NA	NA	409	3	0.73	no	NA	Unknown
PITG_18230 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18241	no	NA	NA	NA	NA	147	1	0.68	no	NA	Unknown
PITG_18241 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18243	no	NA	NA	NA	NA	180	8	4.44	yes	NA	Unknown
PITG_18243 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18247	no	NA	NA	NA	NA	177	1	0.56	no	NA	Unknown
PITG_18247 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18249	no	NA	NA	NA	NA	660	8	1.21	no	NA	Unknown
PITG_18249 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18250	no	NA	NA	NA	NA	310	5	1.61	no	NA	Unknown
PITG_18250 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18255	no	NA	NA	NA	NA	546	11	2.01	no	NA	Unknown
PITG_18255 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18256	no	NA	NA	NA	NA	297	3	1.01	no	NA	Unknown
PITG_18256 	yes	YFWxC,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18258	no	NA	NA	NA	NA	621	10	1.61	no	NA	Unknown
PITG_18258 	yes	YFWxC,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18259	no	NA	NA	NA	NA	296	8	2.7	no	NA	Unknown
PITG_18259 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18261	no	NA	NA	NA	NA	253	2	0.79	no	NA	Unknown
PITG_18261 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18262	no	NA	NA	NA	NA	379	8	2.11	no	NA	Unknown
PITG_18262 	yes	RXLR,YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18266	no	NA	NA	NA	NA	379	5	1.32	no	NA	Unknown
PITG_18266 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18270	no	NA	NA	NA	NA	397	8	2.02	no	NA	Unknown
PITG_18270 	yes	EAR_1,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18274	no	NA	NA	NA	NA	1086	20	1.84	no	NA	Unknown
PITG_18274 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18277	no	NA	NA	NA	NA	608	10	1.64	no	NA	Unknown
PITG_18277 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18288	no	NA	NA	NA	NA	160	1	0.62	no	NA	Unknown
PITG_18288 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18291	no	NA	NA	NA	NA	113	2	1.77	no	NA	Unknown
PITG_18291 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18293	no	NA	NA	NA	NA	154	2	1.3	no	NA	Unknown
PITG_18293 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18295	no	NA	NA	NA	NA	288	1	0.35	no	NA	Unknown
PITG_18295 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18296	no	NA	NA	NA	NA	343	5	1.46	no	NA	Unknown
PITG_18296 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18297	no	NA	NA	NA	NA	590	4	0.68	no	NA	Unknown
PITG_18297 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18298	no	NA	NA	NA	NA	402	5	1.24	no	NA	Unknown
PITG_18298 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18300	no	NA	NA	NA	NA	190	2	1.05	no	NA	Unknown
PITG_18300 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18306	no	NA	NA	NA	NA	345	1	0.29	no	NA	Unknown
PITG_18306 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18308	no	NA	NA	NA	NA	68	1	1.47	no	NA	Unknown
PITG_18308 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18314	no	NA	NA	NA	NA	306	5	1.63	no	NA	Unknown
PITG_18314 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18316	no	NA	NA	NA	NA	1103	20	1.81	no	NA	Unknown
PITG_18316 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18322	no	NA	NA	NA	NA	526	10	1.9	no	NA	Unknown
PITG_18322 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18325	no	NA	NA	NA	NA	129	0	0	no	NA	Unknown
PITG_18325 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18327	no	NA	NA	NA	NA	413	9	2.18	no	NA	Unknown
PITG_18327 	yes	RXLR,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18328	no	NA	NA	NA	NA	212	3	1.42	no	NA	Unknown
PITG_18328 	yes	RXLR,Crinkler,EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18330	no	NA	NA	NA	NA	298	0	0	no	NA	Unknown
PITG_18330 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18334	no	NA	NA	NA	NA	331	2	0.6	no	NA	Unknown
PITG_18334 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18335	no	NA	NA	NA	NA	443	11	2.48	no	NA	Unknown
PITG_18335 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18336	no	NA	NA	NA	NA	419	12	2.86	no	NA	Unknown
PITG_18336 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18337	no	NA	NA	NA	NA	234	9	3.85	yes	NA	Unknown
PITG_18337 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18338	no	NA	NA	NA	NA	303	6	1.98	no	NA	Unknown
PITG_18338 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18347	no	NA	NA	NA	NA	547	12	2.19	no	NA	Unknown
PITG_18347 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18356	no	NA	NA	NA	NA	589	11	1.87	no	NA	Unknown
PITG_18356 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18357	no	NA	NA	NA	NA	204	1	0.49	no	NA	Unknown
PITG_18357 	yes	G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	HAT	Motif-only
PITG_18369	no	NA	NA	NA	NA	306	12	3.92	yes	NA	Unknown
PITG_18369 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18370	no	NA	NA	NA	NA	246	7	2.85	no	NA	Unknown
PITG_18370 	yes	YFWxC,[LI]xAR,[LI]xAR[SE][DSE]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18376	no	NA	NA	NA	NA	167	7	4.19	yes	NA	Unknown
PITG_18376 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18378	no	NA	NA	NA	NA	267	3	1.12	no	NA	Unknown
PITG_18378 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18379	no	NA	NA	NA	NA	128	1	0.78	no	NA	Unknown
PITG_18379 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18380	no	NA	NA	NA	NA	219	11	5.02	yes	NA	Unknown
PITG_18380 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18385	no	NA	NA	NA	NA	128	2	1.56	no	NA	Unknown
PITG_18385 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18397	no	NA	NA	NA	NA	423	13	3.07	yes	NA	Unknown
PITG_18397 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18398	no	NA	NA	NA	NA	308	10	3.25	yes	NA	Unknown
PITG_18398 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18399	no	NA	NA	NA	NA	333	9	2.7	no	NA	Unknown
PITG_18399 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18404	no	NA	NA	NA	NA	194	5	2.58	no	NA	Unknown
PITG_18404 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18422	no	NA	NA	NA	NA	233	6	2.58	no	NA	Unknown
PITG_18422 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18423	no	NA	NA	NA	NA	1589	23	1.45	no	NA	Unknown
PITG_18423 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18427	no	NA	NA	NA	NA	173	9	5.2	yes	NA	Unknown
PITG_18427 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18428	no	NA	NA	NA	NA	248	2	0.81	no	NA	Unknown
PITG_18428 	yes	YxSL[RK]	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18429	no	NA	NA	NA	NA	431	3	0.7	no	NA	Unknown
PITG_18429 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18435	no	NA	NA	NA	NA	307	3	0.98	no	NA	Unknown
PITG_18435 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18437	no	NA	NA	NA	NA	307	3	0.98	no	NA	Unknown
PITG_18437 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18445	no	NA	NA	NA	NA	429	12	2.8	no	NA	Unknown
PITG_18445 	yes	YFWxC,G[IFY][ALST]R,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18449	no	NA	NA	NA	NA	312	14	4.49	yes	NA	Unknown
PITG_18449 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18450	no	NA	NA	NA	NA	203	6	2.96	no	NA	Unknown
PITG_18450 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18453	no	NA	L7NCR0|PHI8061|Pc129892,NEP1,FocSix8,MoSPD9,Q0E7H7|PHI2342|Benep2	43.2,33.33,33.04,32.85	5.68e-61,4.24e-37,9.49e-31,2.28e-30,7.05e-27	NA	NA	NA	NA	NA	PHI-only
PITG_18456	no	NA	NA	NA	NA	351	3	0.85	no	NA	Unknown
PITG_18456 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18459	no	NA	NA	NA	NA	311	2	0.64	no	NA	Unknown
PITG_18459 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18461	no	NA	NA	NA	NA	482	5	1.04	no	NA	Unknown
PITG_18461 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18463	no	NA	NA	NA	NA	304	6	1.97	no	NA	Unknown
PITG_18463 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18482	no	NA	NA	NA	NA	494	17	3.44	yes	NA	Unknown
PITG_18482 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18484	no	NA	NA	NA	NA	158	4	2.53	no	NA	Unknown
PITG_18484 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18485	no	NA	NA	NA	NA	45	1	2.22	no	NA	Unknown
PITG_18485 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18487	no	NA	NA	NA	NA	157	3	1.91	no	NA	Unknown
PITG_18487 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18488	no	NA	NA	NA	NA	150	5	3.33	yes	NA	Unknown
PITG_18488 	yes	LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18490	no	NA	NA	NA	NA	352	3	0.85	no	NA	Unknown
PITG_18490 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18492	no	NA	NA	NA	NA	182	4	2.2	no	NA	Unknown
PITG_18492 	yes	YFWxC,LysM,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18494	no	NA	NA	NA	NA	112	0	0	no	NA	Unknown
PITG_18494 	yes	[LI]xAR,PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18497	no	NA	crn2,crn1	78.38,27.95	0,1.03e-30	434	3	0.69	no	NA	PHI-only
PITG_18497 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18503	no	NA	crn2,crn1	79.43,29.32	0,8.62e-40	433	4	0.92	no	NA	PHI-only
PITG_18503 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18517	no	NA	NA	NA	NA	111	3	2.7	no	NA	Unknown
PITG_18517 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18521	no	NA	NA	NA	NA	254	13	5.12	yes	NA	Unknown
PITG_18521 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18532	no	NA	NA	NA	NA	67	0	0	no	NA	Unknown
PITG_18532 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18536	no	NA	NA	NA	NA	214	1	0.47	no	NA	Unknown
PITG_18536 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18539	no	NA	NA	NA	NA	574	8	1.39	no	NA	Unknown
PITG_18539 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18541	no	NA	NA	NA	NA	77	1	1.3	no	NA	Unknown
PITG_18541 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18543	no	NA	NA	NA	NA	436	6	1.38	no	NA	Unknown
PITG_18543 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18545	no	NA	NA	NA	NA	317	6	1.89	no	NA	Unknown
PITG_18545 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18547	no	NA	crn2	79.36	3.63e-84	198	2	1.01	no	NA	PHI-only
PITG_18547 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18548	no	NA	NA	NA	NA	113	2	1.77	no	NA	Unknown
PITG_18548 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18552	no	NA	NA	NA	NA	402	7	1.74	no	NA	Unknown
PITG_18552 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18554	no	NA	NA	NA	NA	586	11	1.88	no	NA	Unknown
PITG_18554 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18561	no	NA	NA	NA	NA	100	2	2	no	NA	Unknown
PITG_18561 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18566	no	NA	NA	NA	NA	478	9	1.88	no	NA	Unknown
PITG_18566 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18570	no	NA	NA	NA	NA	517	7	1.35	no	NA	Unknown
PITG_18570 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18571	no	NA	crn2,crn1	78.34,29.1	0,1.3e-38	433	4	0.92	no	NA	PHI-only
PITG_18571 	yes	Crinkler,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18574	no	NA	NA	NA	NA	222	2	0.9	no	NA	Unknown
PITG_18574 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18575	no	NA	NA	NA	NA	224	4	1.79	no	NA	Unknown
PITG_18575 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18583	no	NA	NA	NA	NA	1521	21	1.38	no	NA	Unknown
PITG_18583 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18584	no	NA	NA	NA	NA	233	1	0.43	no	NA	Unknown
PITG_18584 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18605	no	NA	NA	NA	NA	119	4	3.36	yes	NA	Unknown
PITG_18605 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18609	no	NA	Avh5	38.51	1.29e-27	149	0	0	no	NA	PHI-only
PITG_18609 	yes	Crinkler	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18612	no	NA	NA	NA	NA	336	1	0.3	no	NA	Unknown
PITG_18612 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18619	no	NA	NA	NA	NA	109	1	0.92	no	NA	Unknown
PITG_18619 	yes	LysM,EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18620	no	NA	NA	NA	NA	119	1	0.84	no	NA	Unknown
PITG_18620 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18621	no	NA	NA	NA	NA	377	8	2.12	no	NA	Unknown
PITG_18621 	yes	EAR_1,[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18635	no	NA	NA	NA	NA	197	2	1.02	no	NA	Unknown
PITG_18635 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18641	no	NA	NA	NA	NA	1177	15	1.27	no	NA	Unknown
PITG_18641 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18642	no	NA	NA	NA	NA	525	13	2.48	no	NA	Unknown
PITG_18642 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18650	no	NA	NA	NA	NA	371	2	0.54	no	NA	Unknown
PITG_18650 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18651	no	NA	NA	NA	NA	860	4	0.47	no	NA	Unknown
PITG_18651 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18652	no	NA	NA	NA	NA	566	5	0.88	no	NA	Unknown
PITG_18652 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18660	no	NA	NA	NA	NA	313	1	0.32	no	NA	Unknown
PITG_18660 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18662	no	NA	NA	NA	NA	144	3	2.08	no	NA	Unknown
PITG_18662 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18663	no	NA	NA	NA	NA	609	16	2.63	no	NA	Unknown
PITG_18663 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18670	no	NA	Avrblb2	53.42	1.18e-16	105	1	0.95	no	NA	PHI-only
PITG_18670 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18675	no	NA	Avrblb2	58.9	5.7e-25	NA	NA	NA	NA	NA	PHI-only
PITG_18683	no	NA	Avrblb2	95	1.92e-51	100	0	0	no	NA	PHI-only
PITG_18683 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18685	no	NA	Avrblb2	52.06	3.21e-15	105	1	0.95	no	NA	PHI-only
PITG_18685 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18687	no	NA	NA	NA	NA	1030	14	1.36	no	NA	Unknown
PITG_18687 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18689	no	NA	NA	NA	NA	577	1	0.17	no	NA	Unknown
PITG_18689 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18690	no	NA	NA	NA	NA	362	8	2.21	no	NA	Unknown
PITG_18690 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18701	no	NA	NA	NA	NA	607	6	0.99	no	NA	Unknown
PITG_18701 	yes	YFWxC,LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18705	no	NA	NA	NA	NA	144	0	0	no	NA	Unknown
PITG_18705 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18707	no	NA	NA	NA	NA	728	5	0.69	no	NA	Unknown
PITG_18707 	yes	RXLR,EAR_1	NA	NA	NA	NA	NA	NA	NA	HAT	Motif-only
PITG_18709	no	NA	NA	NA	NA	343	1	0.29	no	NA	Unknown
PITG_18709 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18713	no	NA	NA	NA	NA	238	2	0.84	no	NA	Unknown
PITG_18713 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18717	no	NA	NA	NA	NA	65	0	0	no	NA	Unknown
PITG_18717 	yes	RXLR,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18718	no	NA	NA	NA	NA	220	5	2.27	no	NA	Unknown
PITG_18718 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18722	no	NA	NA	NA	NA	328	3	0.91	no	NA	Unknown
PITG_18722 	yes	[LI]xAR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18727	no	NA	NA	NA	NA	119	0	0	no	NA	Unknown
PITG_18727 	yes	LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18731	no	NA	NA	NA	NA	997	16	1.6	no	NA	Unknown
PITG_18731 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18737	no	NA	NA	NA	NA	155	1	0.65	no	NA	Unknown
PITG_18737 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18738	no	NA	NA	NA	NA	172	6	3.49	yes	NA	Unknown
PITG_18738 	yes	YFWxC,LysM	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18741	no	NA	NA	NA	NA	496	17	3.43	yes	NA	Unknown
PITG_18741 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18743	no	NA	NA	NA	NA	216	15	6.94	yes	NA	Unknown
PITG_18743 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18747	no	NA	NA	NA	NA	553	9	1.63	no	NA	Unknown
PITG_18747 	yes	EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18748	no	NA	NA	NA	NA	1857	26	1.4	no	NA	Unknown
PITG_18748 	yes	ToxA	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18753	no	NA	NA	NA	NA	152	7	4.61	yes	NA	Unknown
PITG_18753 	yes	YFWxC,G[IFY][ALST]R	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18758	no	NA	NA	NA	NA	104	2	1.92	no	NA	Unknown
PITG_18758 	yes	PDI	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18770	no	NA	NA	NA	NA	109	4	3.67	yes	NA	Unknown
PITG_18770 	yes	RXLR	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18772	no	NA	NA	NA	NA	529	10	1.89	no	NA	Unknown
PITG_18772 	yes	NA	NA	NA	NA	NA	NA	NA	NA	TPR	Domain-only
PITG_18775	no	NA	NA	NA	NA	77	3	3.9	yes	NA	Unknown
PITG_18775 	yes	YFWxC	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18780	no	NA	NA	NA	NA	211	4	1.9	no	NA	Unknown
PITG_18780 	yes	LysM,EAR_1	NA	NA	NA	NA	NA	NA	NA	NA	Motif-only
PITG_18785	no	NA	NA	NA	NA	80	1	1.25	no	NA	Unknown
